V_Word,across,act,action,af,age,ago,air,almost,along,already,also,although,always,american,among,another,anything,area,areas,around,asked,available,away,back,became,become,began,behind,best,better,big,board,body,boy,brought,business,called,came,cannot,car,case,center,certain,change,children,church,city,close,college,come,common,community,company,control,cost,could,country,course,court,day,days,death,department,development,different,done,door,early,economic,either,end,enough,even,ever,every,example,experience,eyes,face,fact,family,far,federal,feet,felt,field,find,first,five,force,form,found,four,free,full,future,gave,general,get,give,given,go,god,going,good,got,government,great,group,half,hand,hands,head,heard,held,help,high,history,home,house,however,human,important,individual,information,interest,job,john,keep,kind,knew,know,known,large,last,later,law,least,left,less,let,life,light,like,line,little,local,long,look,looked,love,made,major,make,making,man,many,matter,may,means,members,men,might,mind,miss,moment,money,much,must,name,national,need,never,new,next,night,nothing,number,office,often,old,one,open,order,others,part,past,people,per,perhaps,period,place,point,policy,political,position,possible,power,present,president,probably,problem,problems,program,public,put,question,quite,rather,real,really,reason,result,right,room,said,saw,say,school,second,see,seem,seemed,seems,seen,sense,service,set,several,shall,show,side,since,small,social,society,something,south,special,state,states,still,street,study,sure,system,take,taken,tell,thing,things,think,though,thought,three,thus,time,times,today,together,told,took,toward,true,turn,turned,two,united,upon,us,use,used,voice,want,wanted,war,water,way,week,well,went,west,whether,white,whole,whose,wife,within,without,woman,word,words,work,world,would,year,years,yet,york,young,across,act,action,af,age,ago,air,almost,along,already,also,although,always,american,among,another,anything,area,areas,around,asked,available,away,back,became,become,began,behind,best,better,big,board,body,boy,brought,business,called,came,cannot,car,case,center,certain,change,children,church,city,close,college,come,common,community,company,control,cost,could,country,course,court,day,days,death,department,development,different,done,door,early,economic,either,end,enough,even,ever,every,example,experience,eyes,face,fact,family,far,federal,feet,felt,field,find,first,five,force,form,found,four,free,full,future,gave,general,get,give,given,go,god,going,good,got,government,great,group,half,hand,hands,head,heard,held,help,high,history,home,house,however,human,important,individual,information,interest,job,john,keep,kind,knew,know,known,large,last,later,law,least,left,less,let,life,light,like,line,little,local,long,look,looked,love,made,major,make,making,man,many,matter,may,means,members,men,might,mind,miss,moment,money,much,must,name,national,need,never,new,next,night,nothing,number,office,often,old,one,open,order,others,part,past,people,per,perhaps,period,place,point,policy,political,position,possible,power,present,president,probably,problem,problems,program,public,put,question,quite,rather,real,really,reason,result,right,room,said,saw,say,school,second,see,seem,seemed,seems,seen,sense,service,set,several,shall,show,side,since,small,social,society,something,south,special,state,states,still,street,study,sure,system,take,taken,tell,thing,things,think,though,thought,three,thus,time,times,today,together,told,took,toward,true,turn,turned,two,united,upon,us,use,used,voice,want,wanted,war,water,way,week,well,went,west,whether,white,whole,whose,wife,within,without,woman,word,words,work,world,would,year,years,yet,york,young
death,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,2,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,5,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,2,0,0,13,0,0,0,0,0,3,0,0,1,2,0,0,0,3,4,3,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,1,0,0,1,1,1,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,1,4,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,2,0,0,1,1,0,0,0,1,1,1,4,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,3,1,1,0,3,0,0,1,0,1,0,6,0,0,0,2,0,1,2,0,1,1,0,0,0,2,1,0,1,0,0,1,1,1,2,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1,3,3,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,4,0,1,1,0,0
department,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,1,0,1,29,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,2,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,1,1,0,1,0,3,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
development,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,1,1,0,3,0,0,0,0,0,0,2,1,0,0,1,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,2,2,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,3,0,3,0,0,11,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,2,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,5,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,0,0,2,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,3,0,1,0,0,1,0,2,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,6,1,0,2,0,3,1,0,0,1,5,0,2,1,0,11,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,1,0,1,1,17,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,2,0,1,0,0,2,2,0,0,1,1,1,0,0,1,3,1,1,0,0,0,2,1,2,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,2,0,2,1,1,0,0,0
different,0,0,2,0,0,0,0,1,1,0,0,1,2,0,5,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,1,1,6,1,0,0,0,1,0,0,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,3,0,1,0,0,4,0,4,0,0,0,4,1,0,0,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,13,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,4,0,0,0,1,1,0,1,1,2,1,0,0,1,2,0,3,1,5,0,3,0,0,0,0,1,0,0,0,0,13,0,0,2,3,2,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1,4,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,1,6,0,0,1,0,0,1,1,1,0,3,0,2,0,0,1,1,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,3,0,0,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,2,0,0,6,0,0,0,1,0,1,0,0,1,0,0,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,4,1,0,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,4,0,1,1,0,1,2,3,0,0,1,1,0,0,0,0,0,0,2,0,1,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,3,0,1,3,2,0,1,1,0,0
done,0,0,1,0,0,0,0,1,0,4,0,0,1,0,0,1,2,1,0,1,2,0,1,0,0,0,0,1,1,2,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,13,0,1,0,2,1,1,1,0,0,7,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,0,0,1,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,8,0,0,0,1,5,1,0,0,0,0,0,0,1,0,4,0,0,0,2,1,0,2,0,0,1,0,0,0,3,1,1,1,0,0,0,7,0,0,1,2,7,7,1,0,0,12,2,0,2,6,0,0,1,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,2,0,0,1,0,1,0,2,3,6,0,0,1,0,0,2,1,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,5,1,6,0,0,2,1,0,0,0,1,1,0,0,1,17,2,15,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,0,0,1,0,0,0,4,0,2,0,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,0,1,0,1,0,0,0,0,1,7,0,1,0,0,1,1,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,3,2,0,1,0,0,0,1,1,0,0,0,2,3,0,0,2,0,0,1,0,1,0,0,1,1,0,1,2,1,0,0,2,0,0,2,1,1,1,1,3,0,1,2,1,0,0,2,0,1,0,0,1,0,5,0,0,0,0,0,1,0,1,0,1,2,0,2,1,1,2,0,0,1,1,0,3,3,1,0,0,1,4,0,2,1,0,0,2,2,6,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,2,0,2,1,2,1,3,1,3,0,0,0,12,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,1,2,0,0,3,0,1,0,0,1,0,1,0,0,1,1,0,3,5,0,2,1,1,0,2,0,0,0,2,0,0,0,0,1,1,0,0,5,0,0,0,0,0,1,0,7,1,4,1,0,2,0,0,1,1,0,3,0,0,0,5,1,3,2,4,1,1,1
door,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,11,0,0,0,4,0,1,1,0,0,1,0,0,0,5,0,2,0,0,0,0,0,2,1,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,1,0,0,0,0,1,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,11,1,0,0,3,0,0,3,22,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,6,1,1,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,1,0,0,1,2,0,0,2,0,0,0,8,0,1,0,1,0,1,0,1,2,2,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,1,3,3,0,1,0,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2,0,1,0,1,1,0,1,0,2,0,2,0,0,0,0,2,3,0,1,1,0,0,1,3,1,0,1,0,0,1,0,0,0,3,1,0,0,0,1,1,1,0,7,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,8,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,2,1,0,1,1,0,3,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1
early,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,1,0,0,2,0,2,0,0,1,0,0,1,0,0,0,4,2,0,2,0,1,1,1,0,0,0,1,1,3,0,2,1,0,0,0,0,2,2,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,3,0,0,1,0,1,0,2,0,1,1,1,0,1,0,0,1,2,2,0,4,0,0,1,1,0,0,0,0,4,3,0,0,1,0,5,0,2,0,1,0,1,1,10,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,2,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,0,3,0,0,2,0,0,0,0,1,2,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,0,0,0,1,1,0,0,3,5,0,0,0,1,1,0,1,0,2,4,1,0,2,0,1,0,0,0,0,1,3,1,2,3,1,0,0,0,0,1,0,0,0,0,0,2,3,2,0,3,0,3,0,0,0,0,0,4,0,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,2,4,0,1,0,1,0,0,0,0,0,2,1,1,0,8,11,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,4,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,10,0,2,0,1,0,1,0,0,0,0,0,2,0,1,2,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,3,0,0,0,7,0,1,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2,3,0,1,4,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,0,1,0,0,0,0,1,1,0,0,0,4,3,1,5,15,1,0,1
economic,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,7,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,2,8,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,14,1,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0
either,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,1,1,2,0,0,0,1,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,3,0,0,0,0,1,0,0,2,2,0,0,2,0,5,0,1,1,1,5,1,0,2,2,0,0,0,0,0,5,1,0,0,1,0,0,1,3,0,0,0,0,1,1,1,0,0,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,2,0,1,0,1,1,0,1,0,0,1,0,0,2,0,1,0,0,1,3,0,0,0,0,0,1,2,0,0,0,0,2,1,2,0,0,0,1,1,0,2,0,0,3,0,0,3,1,0,0,0,0,4,2,0,2,3,0,1,1,0,0,1,0,2,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,2,1,0,1,0,0,2,3,0,0,1,0,1,1,0,1,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,1,2,2,0,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,14,1,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,6,0,0,0,1,2,0,3,0,1,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0
end,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,0,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,1,6,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,0,3,0,1,1,1,0,1,1,0,1,1,1,0,0,2,3,1,0,0,1,0,1,0,0,1,0,13,0,1,2,0,3,2,0,0,1,0,1,0,0,1,0,0,0,1,3,1,2,0,0,2,3,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,1,2,0,1,0,2,0,0,0,0,0,0,2,1,1,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,2,0,1,13,0,0,0,2,0,1,0,0,1,3,1,0,0,1,0,1,0,0,2,1,0,1,0,6,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,2,0,0,2,0,0,0,1,0,1,2,2,0,0,0,0,0,0,2,1,0,1,2,0,0,1,0,0,1,1,0,1,0,0,2,0,1,1,0,0,10,1,1,1,1,0,1,2,1,0,0,0,0,1,3,3,2,0,2,2,1,0,2,0,0,0,1,0,1,0,1,1,8,2,6,2,0,0,2,3,2,1,2,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,7,3,0,0,0,0,2,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,2,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,2,2,1,8,1,0,8,1,0,1,3,2,1,1,3,2,1,3,0,0,0,1,1,0,1,0,2,3,0,1,0,1,0,2,2,1,0,1,0,3,4,2,0,0,2,0,1,0,0,6,2,2,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,2,3,5,1,1,0,1,1,0,3,0,1,0,2,0,2,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,2,0,8,2,0,0,1,1,2,0,0,0,2,0,0,0,0,1,1,0,0,8,0,2,1,1,2,0,1,1,0,0,1,1,0,0,1,0,2,4,4,3,2,1,0,0
